call_id,call_date,agent_id,handle_time_sec,fcr_flag,escalated_flag,sentiment,queue
68589,2024-12-08,10,318,1,0,Neutral,Sales
68590,2024-12-08,8,275,1,0,Positive,Tech Support
68591,2024-12-08,7,248,0,1,Neutral,Billing
68592,2024-12-08,5,297,1,1,Negative,Tech Support
68593,2024-12-08,1,310,1,0,Positive,Tech Support
68594,2024-12-08,13,262,0,0,Positive,Tech Support
68595,2024-12-08,2,357,0,0,Negative,Tech Support
68596,2024-12-08,17,455,1,0,Neutral,Billing
68597,2024-12-08,12,112,1,0,Negative,Billing
68598,2024-12-08,14,214,1,0,Neutral,Billing
68599,2024-12-08,8,375,1,0,Positive,Sales
68600,2024-12-08,18,440,1,1,Positive,Tech Support
68601,2024-12-08,12,507,1,0,Neutral,Tech Support
68602,2024-12-08,18,218,1,1,Positive,Tech Support
68603,2024-12-08,13,356,1,0,Neutral,Sales
68604,2024-12-08,13,268,1,0,Negative,Billing
68605,2024-12-08,2,225,1,0,Positive,Billing
68606,2024-12-08,8,343,1,0,Negative,Sales
68607,2024-12-08,9,278,1,0,Negative,Billing
68608,2024-12-08,17,347,1,1,Positive,Tech Support
68609,2024-12-08,14,422,1,0,Positive,Sales
68610,2024-12-08,4,304,0,0,Neutral,Tech Support
68611,2024-12-08,18,276,0,0,Positive,Tech Support
68612,2024-12-08,1,408,1,1,Neutral,Sales
68613,2024-12-08,17,363,0,0,Negative,Tech Support
68614,2024-12-08,3,280,1,0,Positive,Sales
68615,2024-12-08,10,146,0,0,Positive,Billing
68616,2024-12-08,8,173,1,0,Positive,Tech Support
68617,2024-12-08,18,360,1,0,Neutral,Billing
68618,2024-12-08,17,381,1,0,Neutral,Sales
68619,2024-12-08,1,268,0,0,Neutral,Tech Support
68620,2024-12-08,16,188,1,0,Neutral,Sales
68621,2024-12-08,10,265,1,0,Neutral,Sales
68622,2024-12-08,6,420,1,0,Neutral,Billing
68623,2024-12-08,12,368,0,0,Positive,Tech Support
68624,2024-12-08,5,441,1,0,Neutral,Tech Support
68625,2024-12-08,12,164,1,1,Positive,Billing
68626,2024-12-08,14,319,1,0,Negative,Billing
68627,2024-12-08,1,387,1,0,Neutral,Tech Support
68628,2024-12-08,8,249,1,1,Neutral,Billing
68629,2024-12-08,8,201,1,0,Positive,Billing
68630,2024-12-08,4,332,1,0,Positive,Billing
68631,2024-12-08,18,324,0,0,Positive,Billing
68632,2024-12-08,4,318,1,0,Positive,Billing
68633,2024-12-08,7,306,0,0,Neutral,Sales
68634,2024-12-08,17,207,1,1,Neutral,Billing
68635,2024-12-08,7,212,1,0,Positive,Sales
68636,2024-12-08,5,472,1,0,Neutral,Tech Support
68637,2024-12-08,9,193,0,0,Negative,Tech Support
68638,2024-12-08,4,275,1,0,Positive,Billing
68639,2024-12-08,1,205,0,0,Neutral,Tech Support
68640,2024-12-08,7,316,0,0,Negative,Billing
68641,2024-12-08,16,410,1,0,Neutral,Billing
68642,2024-12-08,18,332,1,0,Positive,Tech Support
68643,2024-12-08,7,288,1,0,Positive,Tech Support
68644,2024-12-08,9,206,1,1,Negative,Billing
68645,2024-12-08,1,236,0,0,Neutral,Sales
68646,2024-12-08,4,398,0,0,Neutral,Billing
68647,2024-12-08,5,364,0,0,Neutral,Billing
68648,2024-12-08,15,166,1,0,Positive,Billing
68649,2024-12-08,18,314,1,1,Neutral,Billing
68650,2024-12-08,7,508,1,0,Positive,Billing
68651,2024-12-08,1,510,0,1,Negative,Billing
68652,2024-12-08,5,561,1,0,Positive,Billing
68653,2024-12-08,4,295,0,0,Negative,Sales
68654,2024-12-08,1,312,1,0,Neutral,Tech Support
68655,2024-12-08,14,289,1,0,Positive,Tech Support
68656,2024-12-08,13,176,1,0,Negative,Tech Support
68657,2024-12-08,14,482,0,0,Neutral,Billing
68658,2024-12-08,11,401,1,0,Positive,Tech Support
68659,2024-12-08,15,381,1,0,Positive,Billing
68660,2024-12-08,13,253,0,0,Neutral,Sales
68661,2024-12-09,13,340,0,0,Neutral,Tech Support
68662,2024-12-09,5,454,1,0,Neutral,Sales
68663,2024-12-09,7,331,1,0,Neutral,Tech Support
68664,2024-12-09,18,112,1,0,Positive,Billing
68665,2024-12-09,9,374,1,0,Positive,Billing
68666,2024-12-09,7,535,0,0,Neutral,Tech Support
68667,2024-12-09,1,563,1,0,Positive,Billing
68668,2024-12-09,12,284,0,0,Positive,Billing
68669,2024-12-09,4,369,1,0,Positive,Billing
68670,2024-12-09,16,198,1,0,Positive,Tech Support
68671,2024-12-09,14,473,1,0,Positive,Billing
68672,2024-12-09,9,454,1,0,Positive,Sales
68673,2024-12-09,18,313,0,0,Positive,Billing
68674,2024-12-09,2,342,0,0,Positive,Tech Support
68675,2024-12-09,14,217,1,0,Positive,Tech Support
68676,2024-12-09,8,543,0,0,Positive,Billing
68677,2024-12-09,18,487,0,0,Positive,Tech Support
68678,2024-12-09,6,468,1,0,Negative,Tech Support
68679,2024-12-09,4,423,1,0,Positive,Billing
68680,2024-12-09,10,397,1,0,Negative,Billing
68681,2024-12-09,13,409,1,0,Positive,Sales
68682,2024-12-09,4,375,1,0,Positive,Tech Support
68683,2024-12-09,10,427,1,0,Neutral,Tech Support
68684,2024-12-09,13,280,0,0,Neutral,Tech Support
68685,2024-12-09,15,418,0,0,Positive,Billing
68686,2024-12-09,4,366,1,0,Positive,Tech Support
68687,2024-12-09,10,382,1,0,Positive,Sales
68688,2024-12-09,6,304,1,0,Positive,Billing
68689,2024-12-09,18,249,1,0,Positive,Billing
68690,2024-12-09,17,445,0,0,Neutral,Tech Support
68691,2024-12-09,18,226,1,0,Positive,Tech Support
68692,2024-12-09,8,709,1,0,Positive,Tech Support
68693,2024-12-09,2,140,1,0,Neutral,Billing
68694,2024-12-09,16,516,1,0,Positive,Billing
68695,2024-12-09,6,463,0,0,Positive,Sales
68696,2024-12-09,8,390,0,0,Positive,Tech Support
68697,2024-12-09,8,195,1,0,Positive,Billing
68698,2024-12-09,13,431,0,0,Neutral,Tech Support
68699,2024-12-09,4,387,1,0,Positive,Sales
68700,2024-12-09,15,345,0,0,Positive,Tech Support
68701,2024-12-09,12,382,1,0,Neutral,Billing
68702,2024-12-09,7,380,1,0,Neutral,Sales
68703,2024-12-09,3,317,0,0,Positive,Sales
68704,2024-12-09,12,287,0,0,Positive,Sales
68705,2024-12-09,10,225,1,0,Positive,Tech Support
68706,2024-12-09,8,231,1,0,Positive,Tech Support
68707,2024-12-09,14,172,1,0,Positive,Sales
68708,2024-12-09,1,327,1,1,Neutral,Billing
68709,2024-12-09,4,239,1,0,Positive,Tech Support
68710,2024-12-09,10,169,1,0,Positive,Sales
68711,2024-12-09,14,368,1,0,Negative,Sales
68712,2024-12-09,16,101,1,0,Positive,Sales
68713,2024-12-09,6,549,1,0,Positive,Billing
68714,2024-12-09,12,469,1,0,Negative,Sales
68715,2024-12-09,18,349,1,0,Positive,Billing
68716,2024-12-09,13,302,1,0,Positive,Tech Support
68717,2024-12-09,14,384,1,0,Negative,Sales
68718,2024-12-09,16,417,0,0,Neutral,Tech Support
68719,2024-12-09,7,592,0,0,Positive,Sales
68720,2024-12-09,7,488,1,0,Neutral,Billing
68721,2024-12-09,17,90,1,0,Neutral,Sales
68722,2024-12-09,17,361,0,0,Negative,Billing
68723,2024-12-09,7,460,1,0,Positive,Sales
68724,2024-12-09,13,269,1,1,Positive,Tech Support
68725,2024-12-09,5,505,1,0,Positive,Billing
68726,2024-12-09,14,463,0,0,Neutral,Tech Support
68727,2024-12-09,15,291,0,1,Negative,Billing
68728,2024-12-09,10,247,0,0,Neutral,Billing
68729,2024-12-09,16,434,1,0,Positive,Sales
68730,2024-12-09,13,406,1,0,Positive,Billing
68731,2024-12-09,12,466,1,0,Neutral,Tech Support
68732,2024-12-09,1,505,0,0,Positive,Sales
68733,2024-12-09,11,318,1,0,Positive,Sales
68734,2024-12-09,9,337,1,0,Neutral,Billing
68735,2024-12-09,7,183,1,1,Positive,Billing
68736,2024-12-09,11,414,1,0,Neutral,Sales
68737,2024-12-09,2,301,1,0,Neutral,Tech Support
68738,2024-12-09,3,266,1,0,Negative,Sales
68739,2024-12-09,9,479,0,0,Positive,Billing
68740,2024-12-09,9,334,1,1,Neutral,Sales
68741,2024-12-09,17,236,1,0,Positive,Tech Support
68742,2024-12-09,10,105,0,0,Positive,Billing
68743,2024-12-09,10,283,1,0,Positive,Sales
68744,2024-12-09,14,494,1,0,Positive,Tech Support
68745,2024-12-09,3,372,0,0,Positive,Billing
68746,2024-12-09,2,296,1,0,Positive,Billing
68747,2024-12-09,16,273,1,0,Positive,Billing
68748,2024-12-09,8,288,1,1,Positive,Sales
68749,2024-12-09,17,229,1,0,Neutral,Tech Support
68750,2024-12-09,5,475,1,1,Positive,Tech Support
68751,2024-12-09,14,314,1,0,Positive,Tech Support
68752,2024-12-09,6,355,1,0,Positive,Billing
68753,2024-12-09,2,523,1,1,Positive,Billing
68754,2024-12-09,11,546,0,0,Positive,Billing
68755,2024-12-09,7,360,1,0,Positive,Billing
68756,2024-12-09,17,302,0,0,Positive,Billing
68757,2024-12-09,15,553,1,0,Negative,Tech Support
68758,2024-12-09,8,352,1,0,Positive,Sales
68759,2024-12-09,8,399,1,0,Negative,Billing
68760,2024-12-09,7,456,0,0,Positive,Tech Support
68761,2024-12-09,14,304,1,0,Positive,Billing
68762,2024-12-09,8,183,0,0,Positive,Tech Support
68763,2024-12-09,13,430,1,0,Positive,Billing
68764,2024-12-09,7,472,1,0,Positive,Billing
68765,2024-12-09,11,274,0,0,Negative,Billing
68766,2024-12-09,17,173,1,0,Positive,Tech Support
68767,2024-12-09,13,227,0,0,Neutral,Billing
68768,2024-12-09,9,203,1,0,Positive,Billing
68769,2024-12-09,18,395,1,0,Positive,Sales
68770,2024-12-09,1,192,1,0,Neutral,Tech Support
68771,2024-12-09,17,395,1,0,Neutral,Tech Support
68772,2024-12-09,16,522,0,0,Negative,Tech Support
68773,2024-12-09,3,390,1,0,Positive,Tech Support
68774,2024-12-09,8,185,0,0,Negative,Billing
68775,2024-12-09,14,125,1,0,Positive,Tech Support
68776,2024-12-09,7,90,0,0,Positive,Tech Support
68777,2024-12-09,9,349,1,1,Positive,Billing
68778,2024-12-09,12,370,1,0,Neutral,Billing
68779,2024-12-09,15,501,0,0,Neutral,Sales
68780,2024-12-09,10,382,1,0,Neutral,Tech Support
68781,2024-12-09,18,90,0,1,Neutral,Sales
68782,2024-12-09,16,287,1,0,Positive,Billing
68783,2024-12-09,6,416,1,0,Positive,Tech Support
68784,2024-12-09,7,330,1,0,Neutral,Sales
68785,2024-12-09,9,294,0,0,Negative,Tech Support
68786,2024-12-09,17,333,0,0,Neutral,Tech Support
68787,2024-12-09,13,321,1,0,Neutral,Sales
68788,2024-12-09,2,397,1,0,Positive,Tech Support
68789,2024-12-09,8,338,1,0,Neutral,Billing
68790,2024-12-09,5,375,0,0,Neutral,Billing
68791,2024-12-09,10,212,0,0,Positive,Tech Support
68792,2024-12-09,8,241,1,0,Negative,Sales
68793,2024-12-09,10,455,1,0,Positive,Tech Support
68794,2024-12-09,6,339,1,0,Positive,Tech Support
68795,2024-12-09,10,127,1,0,Positive,Billing
68796,2024-12-09,2,339,1,0,Neutral,Billing
68797,2024-12-09,11,533,1,1,Neutral,Tech Support
68798,2024-12-09,6,301,1,0,Positive,Tech Support
68799,2024-12-09,5,287,1,1,Positive,Billing
68800,2024-12-09,12,457,1,1,Neutral,Billing
68801,2024-12-09,2,457,0,0,Neutral,Billing
68802,2024-12-09,6,307,0,0,Neutral,Billing
68803,2024-12-09,7,340,1,0,Negative,Sales
68804,2024-12-09,2,339,1,0,Neutral,Billing
68805,2024-12-09,15,288,1,0,Positive,Tech Support
68806,2024-12-09,7,422,1,1,Neutral,Billing
68807,2024-12-09,18,359,1,0,Positive,Billing
68808,2024-12-09,16,568,1,0,Negative,Sales
68809,2024-12-09,14,436,1,1,Positive,Billing
68810,2024-12-09,13,312,1,0,Positive,Billing
68811,2024-12-09,15,342,0,0,Neutral,Billing
68812,2024-12-09,1,273,1,0,Negative,Tech Support
68813,2024-12-09,12,474,1,0,Negative,Billing
68814,2024-12-09,8,276,1,0,Positive,Sales
68815,2024-12-09,13,312,0,0,Neutral,Sales
68816,2024-12-09,3,451,1,0,Neutral,Tech Support
68817,2024-12-09,2,275,1,0,Positive,Tech Support
68818,2024-12-09,1,290,1,0,Positive,Tech Support
68819,2024-12-09,3,382,1,0,Negative,Billing
68820,2024-12-09,3,199,1,0,Positive,Tech Support
68821,2024-12-09,8,552,1,0,Neutral,Billing
68822,2024-12-09,13,465,1,0,Neutral,Tech Support
68823,2024-12-09,6,182,1,0,Positive,Billing
68824,2024-12-09,11,468,1,0,Neutral,Billing
68825,2024-12-09,10,289,1,0,Positive,Tech Support
68826,2024-12-09,5,395,1,0,Negative,Billing
68827,2024-12-09,13,286,1,0,Neutral,Billing
68828,2024-12-09,3,376,0,0,Neutral,Sales
68829,2024-12-09,5,396,1,0,Neutral,Billing
68830,2024-12-09,16,347,0,0,Positive,Billing
68831,2024-12-09,18,365,1,0,Positive,Billing
68832,2024-12-09,2,404,1,0,Neutral,Sales
68833,2024-12-09,2,230,1,0,Negative,Billing
68834,2024-12-09,3,469,1,0,Neutral,Tech Support
68835,2024-12-10,10,277,0,0,Negative,Billing
68836,2024-12-10,7,373,0,0,Positive,Billing
68837,2024-12-10,7,129,1,0,Positive,Tech Support
68838,2024-12-10,15,434,0,1,Neutral,Tech Support
68839,2024-12-10,15,442,1,1,Neutral,Billing
68840,2024-12-10,16,325,0,0,Positive,Billing
68841,2024-12-10,3,412,1,1,Positive,Tech Support
68842,2024-12-10,10,223,1,0,Negative,Billing
68843,2024-12-10,4,148,1,0,Neutral,Tech Support
68844,2024-12-10,12,372,1,0,Neutral,Tech Support
68845,2024-12-10,16,275,1,0,Positive,Billing
68846,2024-12-10,4,485,1,0,Positive,Billing
68847,2024-12-10,18,238,1,0,Negative,Sales
68848,2024-12-10,13,408,1,0,Negative,Billing
68849,2024-12-10,7,250,0,1,Positive,Tech Support
68850,2024-12-10,18,157,1,0,Neutral,Tech Support
68851,2024-12-10,3,379,1,0,Neutral,Sales
68852,2024-12-10,7,352,1,0,Positive,Sales
68853,2024-12-10,2,363,1,1,Negative,Billing
68854,2024-12-10,1,361,1,0,Negative,Sales
68855,2024-12-10,18,305,0,0,Positive,Billing
68856,2024-12-10,5,255,0,0,Negative,Sales
68857,2024-12-10,11,224,1,0,Negative,Sales
68858,2024-12-10,8,353,0,0,Negative,Billing
68859,2024-12-10,10,291,1,0,Positive,Sales
68860,2024-12-10,1,370,1,0,Positive,Sales
68861,2024-12-10,9,386,0,0,Positive,Tech Support
68862,2024-12-10,16,405,1,0,Negative,Sales
68863,2024-12-10,7,314,0,0,Neutral,Billing
68864,2024-12-10,10,212,0,0,Positive,Sales
68865,2024-12-10,1,408,0,0,Neutral,Billing
68866,2024-12-10,13,227,1,0,Negative,Billing
68867,2024-12-10,2,391,0,0,Neutral,Tech Support
68868,2024-12-10,14,605,1,1,Positive,Tech Support
68869,2024-12-10,2,230,1,0,Positive,Tech Support
68870,2024-12-10,2,333,1,0,Neutral,Billing
68871,2024-12-10,15,442,0,0,Positive,Billing
68872,2024-12-10,16,399,0,0,Neutral,Billing
68873,2024-12-10,10,384,1,0,Neutral,Billing
68874,2024-12-10,7,390,1,0,Positive,Tech Support
68875,2024-12-10,5,461,1,0,Neutral,Sales
68876,2024-12-10,8,454,0,1,Negative,Billing
68877,2024-12-10,9,364,1,0,Positive,Tech Support
68878,2024-12-10,3,288,1,0,Neutral,Tech Support
68879,2024-12-10,4,219,1,0,Neutral,Sales
68880,2024-12-10,11,537,1,0,Neutral,Sales
68881,2024-12-10,18,298,0,0,Positive,Billing
68882,2024-12-10,7,557,1,1,Positive,Tech Support
68883,2024-12-10,11,640,1,0,Positive,Sales
68884,2024-12-10,16,357,1,0,Positive,Sales
68885,2024-12-10,2,273,1,0,Positive,Tech Support
68886,2024-12-10,11,468,1,0,Negative,Sales
68887,2024-12-10,8,230,1,0,Positive,Billing
68888,2024-12-10,11,287,1,0,Neutral,Tech Support
68889,2024-12-10,11,345,0,1,Neutral,Tech Support
68890,2024-12-10,7,339,0,0,Neutral,Billing
68891,2024-12-10,13,445,1,0,Positive,Sales
68892,2024-12-10,14,384,1,0,Positive,Tech Support
68893,2024-12-10,15,374,1,1,Positive,Billing
68894,2024-12-10,15,418,0,0,Negative,Tech Support
68895,2024-12-10,9,387,1,0,Neutral,Tech Support
68896,2024-12-10,14,252,1,0,Neutral,Sales
68897,2024-12-10,15,256,0,0,Positive,Sales
68898,2024-12-10,14,425,0,0,Positive,Tech Support
68899,2024-12-10,15,307,1,0,Negative,Billing
68900,2024-12-10,4,328,1,0,Positive,Billing
68901,2024-12-10,3,307,1,0,Positive,Billing
68902,2024-12-10,10,263,1,0,Positive,Billing
68903,2024-12-10,8,217,1,0,Neutral,Billing
68904,2024-12-10,6,328,1,0,Neutral,Billing
68905,2024-12-10,6,419,1,0,Negative,Billing
68906,2024-12-10,7,352,0,0,Neutral,Billing
68907,2024-12-10,18,337,1,0,Negative,Tech Support
68908,2024-12-10,10,271,0,0,Neutral,Tech Support
68909,2024-12-10,12,153,0,0,Negative,Tech Support
68910,2024-12-10,12,359,1,0,Neutral,Tech Support
68911,2024-12-10,14,382,1,0,Negative,Billing
68912,2024-12-10,13,465,1,0,Positive,Sales
68913,2024-12-10,4,497,0,0,Neutral,Billing
68914,2024-12-10,15,396,1,0,Positive,Sales
68915,2024-12-10,15,254,1,0,Positive,Tech Support
68916,2024-12-10,8,397,1,0,Positive,Billing
68917,2024-12-10,10,380,1,0,Positive,Billing
68918,2024-12-10,3,298,1,0,Neutral,Billing
68919,2024-12-10,9,250,1,0,Negative,Tech Support
68920,2024-12-10,13,270,1,0,Positive,Billing
68921,2024-12-10,9,379,1,0,Positive,Billing
68922,2024-12-10,9,388,1,0,Neutral,Sales
68923,2024-12-10,4,371,1,0,Negative,Billing
68924,2024-12-10,11,301,1,0,Positive,Billing
68925,2024-12-10,5,275,1,1,Neutral,Billing
68926,2024-12-10,15,209,1,0,Positive,Tech Support
68927,2024-12-10,11,396,1,0,Positive,Billing
68928,2024-12-10,7,90,1,0,Neutral,Tech Support
68929,2024-12-10,14,454,1,0,Negative,Tech Support
68930,2024-12-10,11,433,1,0,Neutral,Billing
68931,2024-12-10,16,142,1,0,Positive,Billing
68932,2024-12-10,1,396,1,0,Neutral,Billing
68933,2024-12-10,17,253,1,0,Positive,Tech Support
68934,2024-12-10,2,235,0,0,Negative,Billing
68935,2024-12-10,17,458,1,0,Negative,Billing
68936,2024-12-10,1,441,1,0,Positive,Tech Support
68937,2024-12-10,9,272,1,0,Positive,Tech Support
68938,2024-12-10,9,440,1,0,Neutral,Tech Support
68939,2024-12-10,3,398,1,0,Neutral,Tech Support
68940,2024-12-10,18,217,0,0,Positive,Billing
68941,2024-12-10,8,355,0,0,Positive,Tech Support
68942,2024-12-10,17,372,1,0,Neutral,Tech Support
68943,2024-12-10,4,500,0,0,Positive,Tech Support
68944,2024-12-10,3,231,1,1,Positive,Sales
68945,2024-12-10,8,352,1,0,Positive,Billing
68946,2024-12-10,9,447,0,0,Neutral,Sales
68947,2024-12-10,17,331,1,1,Neutral,Tech Support
68948,2024-12-10,4,564,1,0,Positive,Sales
68949,2024-12-10,3,273,0,0,Negative,Billing
68950,2024-12-10,5,424,0,0,Positive,Sales
68951,2024-12-10,15,431,1,0,Positive,Tech Support
68952,2024-12-10,15,335,1,0,Positive,Billing
68953,2024-12-10,6,385,0,0,Positive,Billing
68954,2024-12-10,9,226,1,0,Positive,Billing
68955,2024-12-10,3,582,1,0,Negative,Billing
68956,2024-12-10,13,455,1,0,Positive,Billing
68957,2024-12-10,15,367,1,1,Positive,Billing
68958,2024-12-10,1,354,1,0,Negative,Sales
68959,2024-12-10,9,355,1,0,Positive,Sales
68960,2024-12-10,12,517,1,0,Neutral,Billing
68961,2024-12-10,11,311,1,0,Negative,Billing
68962,2024-12-10,12,446,1,0,Negative,Tech Support
68963,2024-12-10,6,371,0,0,Neutral,Billing
68964,2024-12-10,14,642,0,0,Positive,Tech Support
68965,2024-12-10,4,475,0,0,Positive,Billing
68966,2024-12-10,14,285,1,0,Neutral,Tech Support
68967,2024-12-10,11,118,0,0,Positive,Billing
68968,2024-12-10,3,90,1,0,Positive,Tech Support
68969,2024-12-10,11,235,1,0,Positive,Tech Support
68970,2024-12-10,14,426,0,0,Negative,Sales
68971,2024-12-10,4,344,1,0,Negative,Billing
68972,2024-12-10,11,267,1,1,Positive,Billing
68973,2024-12-10,10,146,1,1,Neutral,Billing
68974,2024-12-10,8,507,1,0,Negative,Tech Support
68975,2024-12-10,12,90,0,1,Positive,Tech Support
68976,2024-12-10,7,334,1,0,Neutral,Tech Support
68977,2024-12-10,13,377,1,0,Positive,Tech Support
68978,2024-12-10,7,294,1,0,Positive,Tech Support
68979,2024-12-10,8,403,0,0,Neutral,Tech Support
68980,2024-12-10,16,312,1,0,Positive,Billing
68981,2024-12-10,8,361,1,0,Positive,Billing
68982,2024-12-10,3,446,0,0,Neutral,Tech Support
68983,2024-12-10,7,447,1,1,Negative,Billing
68984,2024-12-10,10,304,1,0,Positive,Billing
68985,2024-12-10,14,118,0,0,Positive,Billing
68986,2024-12-10,8,182,0,0,Neutral,Tech Support
68987,2024-12-10,2,435,1,0,Positive,Tech Support
68988,2024-12-10,15,431,1,1,Positive,Sales
68989,2024-12-10,5,456,1,0,Positive,Tech Support
68990,2024-12-10,7,463,1,0,Negative,Tech Support
68991,2024-12-10,10,406,1,0,Neutral,Billing
68992,2024-12-10,17,387,1,0,Neutral,Tech Support
68993,2024-12-10,9,486,1,0,Neutral,Tech Support
68994,2024-12-10,13,380,1,0,Positive,Tech Support
68995,2024-12-10,10,294,1,0,Neutral,Billing
68996,2024-12-10,12,330,1,0,Neutral,Tech Support
68997,2024-12-10,2,497,1,0,Negative,Billing
68998,2024-12-10,14,421,1,0,Positive,Billing
68999,2024-12-10,8,411,1,0,Neutral,Tech Support
69000,2024-12-10,5,311,1,0,Positive,Billing
69001,2024-12-10,10,432,1,0,Neutral,Tech Support
69002,2024-12-10,11,281,1,0,Neutral,Billing
69003,2024-12-10,14,265,1,0,Positive,Billing
69004,2024-12-10,15,347,1,0,Negative,Billing
69005,2024-12-10,5,430,1,1,Neutral,Sales
69006,2024-12-10,2,449,1,0,Negative,Tech Support
69007,2024-12-10,15,376,1,1,Neutral,Tech Support
69008,2024-12-10,12,422,1,0,Positive,Tech Support
69009,2024-12-10,2,392,1,0,Positive,Tech Support
69010,2024-12-10,16,492,0,0,Negative,Billing
69011,2024-12-10,14,454,1,0,Negative,Billing
69012,2024-12-10,13,344,1,0,Neutral,Tech Support
69013,2024-12-10,15,305,0,0,Positive,Billing
69014,2024-12-10,18,196,1,0,Neutral,Tech Support
69015,2024-12-10,15,339,1,1,Negative,Billing
69016,2024-12-10,2,330,1,1,Negative,Tech Support
69017,2024-12-10,17,342,1,0,Neutral,Tech Support
69018,2024-12-10,7,421,0,0,Positive,Billing
69019,2024-12-10,14,301,1,0,Neutral,Sales
69020,2024-12-10,16,368,0,0,Neutral,Tech Support
69021,2024-12-10,9,445,1,0,Positive,Billing
69022,2024-12-10,8,299,1,0,Positive,Sales
69023,2024-12-10,1,508,1,0,Negative,Billing
69024,2024-12-10,18,136,1,1,Positive,Tech Support
69025,2024-12-10,3,285,1,0,Neutral,Tech Support
69026,2024-12-10,13,321,1,1,Positive,Sales
69027,2024-12-10,2,322,1,0,Positive,Billing
69028,2024-12-10,8,166,1,0,Neutral,Tech Support
69029,2024-12-10,7,437,1,0,Neutral,Billing
69030,2024-12-10,4,436,1,0,Positive,Sales
69031,2024-12-10,18,260,1,0,Negative,Billing
69032,2024-12-10,13,511,1,0,Positive,Tech Support
69033,2024-12-10,6,500,1,1,Positive,Tech Support
69034,2024-12-10,15,492,1,0,Neutral,Sales
69035,2024-12-10,4,575,1,0,Positive,Billing
69036,2024-12-10,4,324,1,1,Negative,Billing
69037,2024-12-10,6,224,1,0,Neutral,Billing
69038,2024-12-10,16,458,0,0,Neutral,Tech Support
69039,2024-12-10,9,325,1,1,Neutral,Billing
69040,2024-12-10,11,557,0,0,Positive,Tech Support
69041,2024-12-10,3,273,0,0,Positive,Billing
69042,2024-12-10,15,286,0,0,Positive,Tech Support
69043,2024-12-10,7,425,1,0,Positive,Billing
69044,2024-12-10,10,248,1,0,Positive,Billing
69045,2024-12-10,7,514,1,0,Negative,Tech Support
69046,2024-12-10,16,296,1,0,Positive,Sales
69047,2024-12-10,9,451,0,1,Neutral,Sales
69048,2024-12-11,9,188,1,0,Neutral,Billing
69049,2024-12-11,17,409,1,0,Positive,Tech Support
69050,2024-12-11,3,281,0,0,Positive,Billing
69051,2024-12-11,11,247,0,0,Neutral,Billing
69052,2024-12-11,2,536,0,0,Positive,Billing
69053,2024-12-11,7,306,0,1,Neutral,Tech Support
69054,2024-12-11,13,520,1,0,Positive,Billing
69055,2024-12-11,17,386,0,0,Positive,Tech Support
69056,2024-12-11,17,481,0,0,Positive,Billing
69057,2024-12-11,5,398,0,0,Neutral,Billing
69058,2024-12-11,7,326,1,0,Neutral,Sales
69059,2024-12-11,17,394,0,0,Neutral,Tech Support
69060,2024-12-11,13,242,1,0,Negative,Tech Support
69061,2024-12-11,6,306,0,0,Positive,Sales
69062,2024-12-11,18,308,1,0,Neutral,Billing
69063,2024-12-11,7,316,1,0,Negative,Tech Support
69064,2024-12-11,16,368,1,0,Positive,Billing
69065,2024-12-11,16,159,1,0,Positive,Tech Support
69066,2024-12-11,12,232,0,0,Neutral,Sales
69067,2024-12-11,11,470,1,0,Neutral,Tech Support
69068,2024-12-11,7,304,0,0,Positive,Tech Support
69069,2024-12-11,18,322,1,0,Neutral,Sales
69070,2024-12-11,2,240,1,1,Negative,Billing
69071,2024-12-11,15,324,0,0,Positive,Tech Support
69072,2024-12-11,10,311,1,0,Neutral,Billing
69073,2024-12-11,2,254,1,1,Positive,Tech Support
69074,2024-12-11,1,280,1,0,Neutral,Tech Support
69075,2024-12-11,7,562,1,0,Negative,Tech Support
69076,2024-12-11,7,531,1,0,Positive,Tech Support
69077,2024-12-11,9,282,0,0,Neutral,Tech Support
69078,2024-12-11,11,468,1,1,Positive,Sales
69079,2024-12-11,17,290,0,0,Positive,Tech Support
69080,2024-12-11,12,128,1,0,Positive,Billing
69081,2024-12-11,15,542,0,0,Positive,Billing
69082,2024-12-11,14,346,1,0,Positive,Tech Support
69083,2024-12-11,15,174,1,1,Positive,Billing
69084,2024-12-11,11,313,1,0,Neutral,Sales
69085,2024-12-11,15,324,0,0,Positive,Tech Support
69086,2024-12-11,9,361,0,0,Positive,Tech Support
69087,2024-12-11,6,466,1,0,Neutral,Billing
69088,2024-12-11,18,406,0,0,Positive,Billing
69089,2024-12-11,17,229,1,0,Negative,Tech Support
69090,2024-12-11,6,373,0,0,Negative,Sales
69091,2024-12-11,6,409,1,0,Positive,Sales
69092,2024-12-11,6,461,0,0,Neutral,Tech Support
69093,2024-12-11,17,229,1,0,Positive,Tech Support
69094,2024-12-11,11,207,1,0,Negative,Billing
69095,2024-12-11,9,327,0,0,Neutral,Sales
69096,2024-12-11,2,490,0,0,Positive,Tech Support
69097,2024-12-11,1,416,1,0,Neutral,Tech Support
69098,2024-12-11,5,341,1,0,Negative,Billing
69099,2024-12-11,5,276,0,0,Negative,Billing
69100,2024-12-11,7,490,1,0,Neutral,Tech Support
69101,2024-12-11,16,192,1,1,Negative,Tech Support
69102,2024-12-11,8,222,0,1,Negative,Billing
69103,2024-12-11,18,389,1,0,Negative,Tech Support
